"meter_head","meter_rate","time_in_effect","time_limit","credit_card","pay_phone","longitude","latitude","geo_local_area","meter_id"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65838",-123.126275701801,49.2898939476856,"Downtown","061331"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65818",-123.126432274703,49.2899397777611,"Downtown","061335"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65257",-123.12008127682,49.2887194493316,"Downtown","041111"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","57263",-123.101041262372,49.2576972870403,"Mount Pleasant","513022"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63508",-123.123931731137,49.2839374907897,"West End","121030"
"Single",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61857",-123.098307721004,49.2814023744695,"Strathcona","070223"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","60428",-123.124122990706,49.2736240292574,"Downtown","170202"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53370",-123.124388927833,49.2603399444659,"Fairview","832801"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54703",-123.152394779165,49.233608516359,"Kerrisdale","K22001"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52521",-123.153608392533,49.2336254212417,"Kerrisdale","K22031"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63162",-123.098400275846,49.2831056133136,"Strathcona","030218"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","63191",-123.105646920967,49.2794509596981,"Downtown","400025"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","63133",-123.104901362562,49.279209308766,"Downtown","400004"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64231",-123.124640407711,49.2832014988819,"West End","211027"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65789",-123.120273988969,49.2824600122841,"Downtown","620729"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65932",-123.12039505303,49.2823795143015,"Downtown","620733"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","59951",-123.112260685268,49.2680205168636,"Mount Pleasant","B20319"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","59952b",-123.112263494825,49.2677745044218,"Mount Pleasant","B20324"
"Twin Bay Single",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","56532",-123.110221512483,49.2687901753349,"Mount Pleasant","B20220"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","62967",-123.114858127978,49.2794657112154,"Downtown","570718"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60604",-123.111458154566,49.2842472162006,"Downtown","590314"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60660",-123.111581446209,49.2841645305108,"Downtown","590318"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53032",-123.132914687007,49.2635983568295,"Fairview","301231"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60632",-123.112591841941,49.2834853232564,"Downtown","590418"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60550",-123.112725187481,49.2835984515005,"Downtown","590413"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65773",-123.113452690958,49.2829131526796,"Downtown","590510"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61266",-123.11357172691,49.2828363248832,"Downtown","590516"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","60036",-123.125154156931,49.2744665938655,"Downtown","170405"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","60784",-123.125154156931,49.2744665938655,"Downtown","170407"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","60809",-123.125402029837,49.2746304513506,"Downtown","170411"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No",NA,-123.125402029837,49.2746304513506,"Downtown","170413"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63262",-123.113945689954,49.2825879507163,"Downtown","590526"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62055",-123.114072449813,49.2825043054339,"Downtown","590530"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51126",-123.117395200584,49.2637509863316,"Fairview","802412"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54567",-123.117577649417,49.2630229986252,"Fairview","802501"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54772",-123.117588757689,49.2626655177671,"Fairview","802509"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52787",-123.102608294699,49.2637842061468,"Mount Pleasant","A80107"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64133",-123.140436317402,49.2882546527689,"West End","721115"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63059",-123.139280924028,49.2855276987934,"West End","161612"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54118",-123.11759219208,49.2625491162795,"Fairview","802515"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","69989a",-123.136346427074,49.2921508236452,"West End","121821"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52518",-123.117583853056,49.2635514607229,"Fairview","802415"
"Single",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54187",-123.117595780998,49.2624399107988,"Fairview","802517"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","59828b",-123.060250199421,49.2810834033931,"Grandview-Woodland","072142"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50707",-123.118442523719,49.2623528178192,"Fairview","D00617"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","57037",-123.101827163254,49.255637178197,"Riley Park","C70132"
"Single",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65576",-123.125312785978,49.2894793382776,"Downtown","061302"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65858",-123.125308040982,49.289631019917,"Downtown","061307"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","59815",-123.057496358848,49.2812377244756,"Grandview-Woodland","072305"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","59817b",-123.05515755699,49.2812298693734,"Hastings-Sunrise","072435"
"Single / Disability",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","64679",-123.127734098106,49.2786154810828,"Downtown","631134"
"Single",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63976",-123.127339493841,49.2861500974801,"West End","121204"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51384",-123.12772802449,49.2642829762882,"Fairview","B81020"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63541",-123.13358169581,49.2915860530842,"West End","201720"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65942",-123.125251054278,49.2820312227008,"West End","231004"
"Single",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51100",-123.175610185714,49.264279490389,"Kitsilano","303125"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","62315",-123.11420947723,49.2862891863025,"Downtown","620306"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65812",-123.116756930449,49.2884022232944,"Downtown","021018"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65570",-123.116756930449,49.2884022232944,"Downtown","021020"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65481",-123.117794974698,49.2872813612622,"Downtown","061008"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65426",-123.121547487737,49.288378753607,"Downtown","061134"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51597",-123.170735758218,49.264197563722,"Kitsilano","302911"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65624",-123.122057350831,49.2885285254379,"Downtown","061146"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65428",-123.122429186901,49.2886372434677,"Downtown","061158"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65137",-123.116209053465,49.2823684541409,"Downtown","600618"
"Twin Bay Single",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","56413",-123.110493223403,49.2686575604748,"Mount Pleasant","B20228"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56021",-123.147719322615,49.2638426867638,"Kitsilano","301839"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56067",-123.150437322914,49.2640375871168,"Kitsilano","922420"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56084",-123.150437322914,49.2640375871168,"Kitsilano","922418"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62023",-123.10657644664,49.2836726135194,"Downtown","540205"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","57078",-123.154951911888,49.23290919675,"Kerrisdale","EB5818"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51290",-123.174477319555,49.2640949069019,"Kitsilano","303108"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61729",-123.124349170805,49.284208966463,"West End","121040"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","52983",-123.108651943123,49.2631862476218,"Mount Pleasant","300137"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52631",-123.117621509642,49.2617572382096,"Fairview","802613"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54123",-123.117621509642,49.2617572382096,"Fairview","802615"
"Single",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50482",-123.119751179307,49.2645486920707,"Fairview","812310"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54180",-123.119767456837,49.2638913955229,"Fairview","812408"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","64851",-123.126516056669,49.2744679621847,"Downtown","591311"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","61958",-123.126638616474,49.2743872490135,"Downtown","591317"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65018",-123.126756056246,49.2743097436155,"Downtown","591319"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","52543",-123.11978011254,49.2635550516357,"Fairview","812418"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","69943",-123.134914100148,49.2786697924636,"West End","391115"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65278",-123.131780056011,49.2890245445072,"West End","121514"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65918",-123.131780056011,49.2890245445072,"West End","121516"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60026",-123.140750508712,49.2864809176064,"West End","161710"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","62374",-123.125761205726,49.2736261437601,"Downtown","581325"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53716",-123.15671124598,49.2637978192435,"Kitsilano","302228"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65325",-123.116565993074,49.2821325109284,"Downtown","600628"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65207",-123.107513183271,49.2791460917071,"Downtown","540618"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65722",-123.116802943673,49.2819756656139,"Downtown","600638"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65807",-123.119190095953,49.2804040189744,"Downtown","600810"
"Single",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54210",-123.068925327165,49.2720894597987,"Grandview-Woodland","5C1710"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63354",-123.094458466561,49.282125064418,"Strathcona","050414"
"Single Motorbike",1.5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",24,"No","52435",-123.069114787043,49.2748045804896,"Grandview-Woodland","2C1796"
"Single Motorbike",1.5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",24,"No","67992",-123.123799845365,49.2736080226779,"Downtown","170297"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54402",-123.069096740143,49.2720908416271,"Grandview-Woodland","5C1706"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","69999d",-123.126000770129,49.2774374228833,"Downtown","611103"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61748",-123.125724001176,49.2851020488553,"West End","121112"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63309",-123.126002251149,49.28528273766,"West End","121118"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63505",-123.12612937994,49.2853651926445,"West End","121122"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64295",-123.126522366393,49.2856201449728,"West End","121132"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64301",-123.126638451421,49.285695811134,"West End","121136"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64471",-123.125454815305,49.2851003984615,"West End","121119"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61722",-123.125579708633,49.2851803018508,"West End","121123"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65684",-123.125712339938,49.2852694347288,"West End","121125"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","64558",-123.111817956408,49.2814786211352,"Downtown","570522"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","61703",-123.130030228363,49.2810731202139,"West End","651114"
"Single",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","63445",-123.130147994408,49.2809954221957,"West End","651118"
"Single",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50765",-123.101647067286,49.2637671193453,"Mount Pleasant","A80125"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54371",-123.102475008737,49.2628597071847,"Mount Pleasant","310108"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50944",-123.101418699148,49.263652856035,"Mount Pleasant","A80134"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52567",-123.119815599081,49.2628843321923,"Fairview","812506"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50676",-123.119828360292,49.2625350350314,"Fairview","812518"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56202",-123.097871873667,49.262904734237,"Mount Pleasant","310321"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56203",-123.097519627798,49.26289587496,"Mount Pleasant","310327"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","54769",-123.155371561991,49.2375116749635,"Arbutus-Ridge","935324"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53874",-123.069917214999,49.2714587866494,"Grandview-Woodland","7C1637"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61089",-123.105936365831,49.2828467703794,"Downtown","040029"
"Single Motorbike",1.5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",24,"No","52318",-123.069246405048,49.2713455363555,"Grandview-Woodland","7C1797"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50862",-123.069026317656,49.2713443817316,"Grandview-Woodland","7C1711"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",4,"Yes","62566",-123.113745221736,49.279535346381,"Downtown","110206"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64510",-123.096578343384,49.2822903255157,"Strathcona","050319"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",4,"Yes","62674",-123.112131883927,49.2807434827739,"Downtown","100212"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",4,"Yes","61031",-123.114584751282,49.2800808572273,"Downtown","110304"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",4,"Yes","62523",-123.114584751282,49.2800808572273,"Downtown","110306"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",4,"Yes","62266",-123.114829014342,49.280238498156,"Downtown","110312"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65337",-123.13622808377,49.2782740458562,"West End","351126"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54332",-123.105841623424,49.262938186784,"Mount Pleasant","300018"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50230",-123.106283232368,49.2631302788279,"Mount Pleasant","300027"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",4,"Yes","61700",-123.115074325409,49.2803967851737,"Downtown","110322"
"Twin",9,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60215",-123.120214072883,49.2839783164087,"Downtown","110901"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","60643",-123.117879229714,49.2881875296013,"Downtown","041041"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63408",-123.102224301806,49.2787030845406,"Downtown","740615"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63927",-123.117556469534,49.2765668721306,"Downtown","560923"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61424",-123.097445158758,49.281669092491,"Strathcona","500310"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63511",-123.126230926026,49.2856065661667,"West End","121143"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",4,"Yes","62329",-123.113779524991,49.2803359376683,"Downtown","570631"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60470",-123.120972101818,49.2818212016138,"Downtown","620802"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65978",-123.127586897993,49.2776166385433,"Downtown","621207"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65027",-123.113549822718,49.2830516909246,"Downtown","590511"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62136",-123.107207108408,49.2817231802391,"Downtown","540406"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","57601",-123.107480097916,49.2629762801254,"Mount Pleasant","300110"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54099",-123.119842794803,49.2621389610262,"Fairview","812602"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53583",-123.119847468891,49.2620258864009,"Fairview","812606"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52398",-123.069096740143,49.2720908416271,"Grandview-Woodland","5C1708"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50863",-123.069203717074,49.2739860461297,"Grandview-Woodland","451701"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53756",-123.169545117227,49.2640134759957,"Kitsilano","302828"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56282",-123.114652097053,49.2539086772598,"Riley Park","D90440"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","56765",-123.145547191875,49.2659494940592,"Fairview","642210"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65699",-123.120434530173,49.2744129248821,"Downtown","321119"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","64343",-123.117694529091,49.285435564589,"Downtown","630517"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65501",-123.120596510754,49.2743702986412,"Downtown","321125"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62320",-123.117052965479,49.2767167123705,"Downtown","560916"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","62066",-123.131968650665,49.2745418485661,"Downtown","621504"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","64659",-123.13236275784,49.2744607469022,"Downtown","621511"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","61237",-123.124282433168,49.2810765308226,"Downtown","630921"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51196",-123.111239888357,49.2632439899055,"Mount Pleasant","300303"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","64357",-123.118355120881,49.2883116532242,"Downtown","041053"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","64544",-123.118515972956,49.2883521914984,"Downtown","041057"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61408",-123.127959800079,49.2879475378025,"West End","201308"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","60040",-123.117109696911,49.287780516087,"Downtown","041012"
"Single",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65226",-123.131389358127,49.2743734621241,"Downtown","350712"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65225",-123.132183969154,49.2748875304628,"Downtown","350804"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65474",-123.127711116341,49.2901821584675,"Downtown","061418"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","66861",-123.141575732005,49.2878206397298,"West End","731805"
"Twin",9,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60078",-123.118400181781,49.2863465133557,"Downtown","640511"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65957",-123.125244763178,49.2791669752174,"Downtown","621029"
"Twin",9,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","62466",-123.120451253275,49.2849895137654,"Downtown","640615"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50811",-123.106999173737,49.2665841541871,"Mount Pleasant","B50103"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","61045",-123.130394226329,49.2810031682977,"West End","651115"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52467",-123.124094188827,49.2637418267731,"Fairview","832416"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62829",-123.116440771188,49.2823999828441,"Downtown","600621"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66422",-123.122047848883,49.2772353791527,"Downtown","591032"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61749",-123.139005592167,49.285527247751,"West End","161607"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63338",-123.122066278442,49.2752157603066,"Downtown","571130"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56460",-123.116077885112,49.2567074743626,"South Cambie","253201"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56504",-123.116077885112,49.2567074743626,"South Cambie","253203"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51657",-123.069591836356,49.2645842322712,"Grandview-Woodland","6C2212"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52240",-123.069591836356,49.2645842322712,"Grandview-Woodland","6C2214"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51685",-123.069594282763,49.2644765941957,"Grandview-Woodland","6C2216"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66742",-123.117942185641,49.2786870038809,"Downtown","580832"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","61343",-123.122686949737,49.2782632387347,"Downtown","601015"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60253",-123.116738926451,49.2792793262064,"Downtown","120314"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54755",-123.155694171199,49.2339367252992,"Kerrisdale","935719"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","50554",-123.166550390757,49.2638148367847,"Kitsilano","3M2501"
"Single",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","61625",-123.11808522941,49.273567732886,"Downtown","341049"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61559",-123.109625508742,49.2820647068661,"Downtown","560408"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61200",-123.099675159163,49.2838800216275,"Downtown","510103"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64075",-123.140158413797,49.2884389773601,"West End","721031"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","64322",-123.125622809697,49.2864169922291,"West End","201150"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","51879",-123.101111754047,49.2632559957059,"Mount Pleasant","512411"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50761",-123.111707650767,49.2630713343657,"Mount Pleasant","300314"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51383",-123.126443106812,49.2649078472756,"Fairview","842310"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52568",-123.142254666039,49.2646263521888,"Fairview","B81619"
"Pay Station",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","66607a",-123.123769183749,49.2875117347675,"Downtown","191148"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52741",-123.153455355157,49.2680584145124,"Kitsilano","B42112"
